nombre,url,url_oai,tipo,divulgador
Studia Zamorensia,http://revistas.uned.es/index.php/studiazamo,http://revistas.uned.es/index.php/studiazamo/oai,Revista,Universidad Nacional de Educación a Distancia
Acción Psicológica,http://revistas.uned.es/index.php/accionpsicologica,http://revistas.uned.es/index.php/accionpsicologica/oai,Revista,Universidad Nacional de Educación a Distancia
Revista de Psicología y Psicología Clínica,http://revistas.uned.es/index.php/RPPC,http://revistas.uned.es/index.php/RPPC/oai,Revista,Universidad Nacional de Educación a Distancia
Empiria,http://revistas.uned.es/index.php/empiria,http://revistas.uned.es/index.php/empiria/oai,Revista,Universidad Nacional de Educación a Distancia
Revista de Derecho Político,http://revistas.uned.es/index.php/derechopolitico,http://revistas.uned.es/index.php/derechopolitico/oai,Revista,Universidad Nacional de Educación a Distancia
Teoría y Realidad Constitucional,http://revistas.uned.es/index.php/TRC,http://revistas.uned.es/index.php/TRC/oai,Revista,Universidad Nacional de Educación a Distancia
Revista de Derecho de la Unión Europea,http://revistas.uned.es/index.php/REDUE,http://revistas.uned.es/index.php/REDUE/oai,Revista,Universidad Nacional de Educación a Distancia
"Rduned, Revista de Derecho de la Universidad Nacional de Educación a Distancia",http://revistas.uned.es/index.php/RDUNED,http://revistas.uned.es/index.php/RDUNED/oai,Revista,Universidad Nacional de Educación a Distancia
Revista de Evaluación de Programas y Políticas,http://revistas.uned.es/index.php/REPPP,http://revistas.uned.es/index.php/REPPP/oai,Revista,Universidad Nacional de Educación a Distancia
Educación XXI,http://revistas.uned.es/index.php/educacionXX1,http://revistas.uned.es/index.php/educacionXX1/oai,Revista,Universidad Nacional de Educación a Distancia
Historia y Memoria de la Educación,http://revistas.uned.es/index.php/HMe,http://revistas.uned.es/index.php/HMe/oai,Revista,Universidad Nacional de Educación a Distancia
Revista Española de Educación Comparada,http://revistas.uned.es/index.php/REEC,http://revistas.uned.es/index.php/REEC/oai,Revista,Universidad Nacional de Educación a Distancia
"Reid, Revista Iberoamericana de Educación a Distancia",http://revistas.uned.es/index.php/ried,http://revistas.uned.es/index.php/ried/oai,Revista,Universidad Nacional de Educación a Distancia
Revista Española de Orientación y Psicopedagogía,http://revistas.uned.es/index.php/reop,http://revistas.uned.es/index.php/reop/oai,Revista,Universidad Nacional de Educación a Distancia
Comunitania,http://revistas.uned.es/index.php/comunitania,http://revistas.uned.es/index.php/comunitania/oai,Revista,Universidad Nacional de Educación a Distancia
Portal de Revistas Científicas de la Universidad Pablo de Olavide,https://www.upo.es/revistas/,http://www.upo.es/revistas/index.php/index/oai,Portal de Revistas,Universidad Pablo de Olavide
"Rio, Repositorio Institucional de la Universidad Pablo de Olavide ",https://rio.upo.es/,https://rio.upo.es/oai/request,Repositorio Institucional,Universidad Pablo de Olavide
Materiales para la Historia del Deporte,https://www.upo.es/revistas/index.php/materiales_historia_deporte,https://www.upo.es/revistas/index.php/materiales_historia_deporte/oai,Revista,Universidad Pablo de Olavide
"Americanía: Revista de Estudios Latinoamericanos, Universidad Pablo de Olavide",https://www.upo.es/revistas/index.php/americania,https://www.upo.es/revistas/index.php/americania/oai,Revista,Universidad Pablo de Olavide
"Gecontec, Revista Internacional de Gestión del Conocimiento y la Tecnología",https://www.upo.es/revistas/index.php/gecontec,https://www.upo.es/revistas/index.php/gecontec/oai,Revista,Universidad Pablo de Olavide
"Ijeri, International Journal of Educational Research and Innovation",https://www.upo.es/revistas/index.php/IJERI,https://www.upo.es/revistas/index.php/IJERI/oai,Revista,Universidad Pablo de Olavide
"Ambigua, Revista de Investigaciones sobre Género y Estudios Culturales",https://www.upo.es/revistas/index.php/ambigua,https://www.upo.es/revistas/index.php/ambigua/oai,Revista,Universidad Pablo de Olavide
"Atrio, Revista de Historia del Arte",https://www.upo.es/revistas/index.php/atrio,https://www.upo.es/revistas/index.php/atrio/oai,Revista,Universidad Pablo de Olavide
"Lex Social, Revista de Derechos Sociales",https://www.upo.es/revistas/index.php/lex_social,https://www.upo.es/revistas/index.php/lex_social/oai,Revista,Universidad Pablo de Olavide
"Itálica, difusión de jóvenes investigadores del Mundo Antiguo",https://www.upo.es/revistas/index.php/italica,https://www.upo.es/revistas/index.php/italica/oai,Revista,Universidad Pablo de Olavide
Romula,https://www.upo.es/revistas/index.php/romula,https://www.upo.es/revistas/index.php/romula/oai,Revista,Universidad Pablo de Olavide
"Upo Innova, Revista de Innovación Docente",https://www.upo.es/revistas/index.php/upoinnova,https://www.upo.es/revistas/index.php/upoinnova/oai,Revista,Universidad Pablo de Olavide
Métodos Cuantitativos para la Economía y la Empresa,http://www.upo.es/RevMetCuant/,http://www.upo.es/RevMetCuant/index.php/index/oai,Revista,Universidad Pablo de Olavide
Repositorio Institucional de la Universidad Politécnica de Cartagena,http://repositorio.bib.upct.es/dspace,http://repositorio.bib.upct.es/dspace-oai/request,Repositorio Institucional,Universidad Politécnica de Cartagena
Faedpyme International Review,http://www.faedpyme.upct.es/fir,http://www.faedpyme.upct.es/fir/index.php/index/oai,Revista,Universidad Politécnica de Cartagena
Portal de Revistas Científicas de la Universidad Politécnica de Cataluña,http://revistas.upc.edu.pe/,http://revistas.upc.edu.pe/index.php/index/oai,Portal de Revistas,Universidad Politécnica de Cataluña
"UPCommons, Repositorio Institucional de la Universidad Politécnica de Cataluña ",http://upcommons.upc.edu/,http://upcommons.upc.edu/oai/request,Repositorio Institucional,Universidad Politécnica de Cataluña
Revista de Economía y Derecho,http://revistas.upc.edu.pe/index.php/economia,http://revistas.upc.edu.pe/index.php/economia/oai,Revista,Universidad Politécnica de Cataluña
Sinergia e Innovación,http://revistas.upc.edu.pe/index.php/sinergia,http://revistas.upc.edu.pe/index.php/sinergia/oai,Revista,Universidad Politécnica de Cataluña
Pozo de Letras,http://revistas.upc.edu.pe/index.php/pozo,http://revistas.upc.edu.pe/index.php/pozo/oai,Revista,Universidad Politécnica de Cataluña
Revista de Investigación en Docencia Universitaria,http://revistas.upc.edu.pe/index.php/docencia,http://revistas.upc.edu.pe/index.php/docencia/oai,Revista,Universidad Politécnica de Cataluña
Boletín CF+S,http://polired.upm.es/index.php/boletincfs,http://polired.upm.es/index.php/boletincfs/oai,Boletín,Universidad Politécnica de Madrid
"Polired, Portal de Revistas Científicas de la Universidad de Politécnica de Madrid",http://polired.upm.es/,http://polired.upm.es/index.php/index/oai,Portal de Revistas,Universidad Politécnica de Madrid
Repositorio Institucional de la Universidad Politécnica de Madrid ,http://oa.upm.es/,http://oa.upm.es/cgi/oai2,Repositorio Institucional,Universidad Politécnica de Madrid
La Estructura en el proyecto de Arquitectura,http://polired.upm.es/index.php/estructura_proyecto_arquitectura,http://polired.upm.es/index.php/estructura_proyecto_arquitectura/oai,Revista,Universidad Politécnica de Madrid
Anales de Edificación,http://polired.upm.es/index.php/anales_de_edificacion,http://polired.upm.es/index.php/anales_de_edificacion/oai,Revista,Universidad Politécnica de Madrid
Colección Textos Dispersos,http://polired.upm.es/index.php/textosdispersos,http://polired.upm.es/index.php/textosdispersos/oai,Revista,Universidad Politécnica de Madrid
"Recopar, Red Telemática de Conservación, Restauración y Rehabilitación del Patrimonio Arquitectónico",http://polired.upm.es/index.php/recopar,http://polired.upm.es/index.php/recopar/oai,Revista,Universidad Politécnica de Madrid
"Distecd, Diseño y Tecnología para el Desarrollo",http://polired.upm.es/index.php/distecd,http://polired.upm.es/index.php/distecd/oai,Revista,Universidad Politécnica de Madrid
"Ardin, Arte, Diseño e Ingeniería",http://polired.upm.es/index.php/ardin,http://polired.upm.es/index.php/ardin/oai,Revista,Universidad Politécnica de Madrid
Cuadernos de Investigación Urbanística,http://polired.upm.es/index.php/ciur,http://polired.upm.es/index.php/ciur/oai,Revista,Universidad Politécnica de Madrid
"Cuadernos de Notas, Composición, Teoría e Historia de la Arquitectura",http://polired.upm.es/index.php/cuadernodenotas,http://polired.upm.es/index.php/cuadernodenotas/oai,Revista,Universidad Politécnica de Madrid
Cuadernos de Proyectos Arquitectónicos,http://polired.upm.es/index.php/proyectos_arquitectonicos,http://polired.upm.es/index.php/proyectos_arquitectonicos/oai,Revista,Universidad Politécnica de Madrid
"Pastos, Revista de Conocimiento y Mejora de los Pastos",http://polired.upm.es/index.php/pastos,http://polired.upm.es/index.php/pastos/oai,Revista,Universidad Politécnica de Madrid
"Urban, Investigaciones Urbanas y Territoriales",http://polired.upm.es/index.php/urban,http://polired.upm.es/index.php/urban/oai,Revista,Universidad Politécnica de Madrid
Territorios en Formación,http://polired.upm.es/index.php/territoriosenformacion,http://polired.upm.es/index.php/territoriosenformacion/oai,Revista,Universidad Politécnica de Madrid
"Iac, Ingeniería Audiovisual y Comunicaciones",http://polired.upm.es/index.php/iac,http://polired.upm.es/index.php/iac/oai,Revista,Universidad Politécnica de Madrid
"Relada, Revista Electrónica de ADA-Madrid",http://polired.upm.es/index.php/relada,http://polired.upm.es/index.php/relada/oai,Revista,Universidad Politécnica de Madrid
"Polipapers, Portal de Revistas Científicas de la Universidad Politécnica de Valencia",http://polipapers.upv.es/,http://polipapers.upv.es/index.php/index/oai,Portal de Revistas,Universidad Politécnica de Valencia
"Riunet, Repositorio Institucional de la Universidad Politécnica de Valencia",http://riunet.upv.es/,http://riunet.upv.es/oai/request,Repositorio Institucional,Universidad Politécnica de Valencia
Wpom- Working Papers on Operations Management,http://polipapers.upv.es/index.php/WPOM,http://ocsdoe.webs.upv.es/ojs/ojs-2.3.0/Index.php/WPOMP/oai,Revista,Universidad Politécnica de Valencia
World Rabbit Science,http://polipapers.upv.es/index.php/wrs,http://polipapers.upv.es/index.php/wrs/oai,Revista,Universidad Politécnica de Valencia
Applied General Topology,http://polipapers.upv.es/index.php/AGT/,http://polipapers.upv.es/index.php/AGT/oai,Revista,Universidad Politécnica de Valencia
Revista de Lingüística y Lenguas Aplicadas,http://polipapers.upv.es/index.php/rdlyla,http://polipapers.upv.es/index.php/rdlyla/oai,Revista,Universidad Politécnica de Valencia
"Ega, Revista de Expresión Gráfica Arquitectónica",http://polipapers.upv.es/index.php/EGA,http://polipapers.upv.es/index.php/EGA/oai,Revista,Universidad Politécnica de Valencia
Wpom - Working Papers on Operations Management,http://polipapers.upv.es/index.php/WPOM,http://polipapers.upv.es/index.php/WPOM/oai,Revista,Universidad Politécnica de Valencia
Vlc Arquitectura,http://polipapers.upv.es/index.php/VLC,http://polipapers.upv.es/index.php/VLC/oai,Revista,Universidad Politécnica de Valencia
International Journal of Production Management and Engineering,http://polipapers.upv.es/index.php/IJPME,http://polipapers.upv.es/index.php/IJPME/oai,Revista,Universidad Politécnica de Valencia
Revista Sobre la Infancia y la Adolescencia,http://polipapers.upv.es/index.php/reinad,http://polipapers.upv.es/index.php/reinad/oai,Revista,Universidad Politécnica de Valencia
Ingeniería del Agua,http://polipapers.upv.es/index.php/IA,http://polipapers.upv.es/index.php/IA/oai,Revista,Universidad Politécnica de Valencia
Revista de Teledetección,http://polipapers.upv.es/index.php/raet,http://polipapers.upv.es/index.php/raet/oai,Revista,Universidad Politécnica de Valencia
Modelling in Science Education and Learning,http://polipapers.upv.es/index.php/MSEL,http://polipapers.upv.es/index.php/MSEL/oai,Revista,Universidad Politécnica de Valencia
"Multidisciplinary Journal for Education, Social and Technological Sciences",http://polipapers.upv.es/index.php/MUSE,http://polipapers.upv.es/index.php/MUSE/oai,Revista,Universidad Politécnica de Valencia
"Vitruvio, International Journal of Architectural Technology and Sustainability",http://polipapers.upv.es/index.php/vitruvio,http://polipapers.upv.es/index.php/vitruvio,Revista,Universidad Politécnica de Valencia
"Loggia, Arquitectura y Restauración",http://polipapers.upv.es/index.php/loggia,http://polipapers.upv.es/index.php/loggia/oai,Revista,Universidad Politécnica de Valencia
Virtual Archaeology Review,http://polipapers.upv.es/index.php/var,http://polipapers.upv.es/index.php/var/oai,Revista,Universidad Politécnica de Valencia
"Eme, Experimental Illustration, ART & Design",http://polipapers.upv.es/index.php/eme,http://polipapers.upv.es/index.php/eme/oai,Revista,Universidad Politécnica de Valencia
"Culturas, Revista de Gestión Cultural",http://polipapers.upv.es/index.php/cs,http://polipapers.upv.es/index.php/cs/oai,Revista,Universidad Politécnica de Valencia
Con A de Animación,http://polipapers.upv.es/index.php/CAA,http://polipapers.upv.es/index.php/CAA/oai,Revista,Universidad Politécnica de Valencia
"En Blanco, Revista de Arquitectura",http://polipapers.upv.es/index.php/enblanco,http://polipapers.upv.es/index.php/enblanco/oai,Revista,Universidad Politécnica de Valencia
The eurocall Review,http://polipapers.upv.es/index.php/eurocall,http://polipapers.upv.es/index.php/eurocall/oai,Revista,Universidad Politécnica de Valencia
Economía Agraria y Recursos Naturales,http://polipapers.upv.es/index.php/EARN,http://polipapers.upv.es/index.php/EARN/oai,Revista,Universidad Politécnica de Valencia
"REDU, Revista de Docencia Universitaria",http://polipapers.upv.es/index.php/REDU,http://polipapers.upv.es/index.php/REDU/oai,Revista,Universidad Politécnica de Valencia
Lenguaje y Textos,http://polipapers.upv.es/index.php/lyt,http://polipapers.upv.es/index.php/lyt/oai,Revista,Universidad Politécnica de Valencia
"E-Repositori, Repositorio Institucional de la Universidad Pompeu Fabra ",http://repositori.upf.edu/,http://oai-repositori.upf.edu/request,Repositorio Institucional,Universidad Pompeu Fabra
"Hipertext.net,Anuario Académico sobre Documentación Digital y Comunicación Interactiva",https://www.upf.edu/hipertextnet/,http://www.hipertext.net/web/pag100.htm/oai,Revista,Universidad Pompeu Fabra
Repositorio Institucional de la universidad Pontificia Comillas ,http://repositorio.upcomillas.es/xmlui/,https://repositorio.comillas.edu/oai/request,Repositorio Institucional,Universidad Pontificia Comillas
"Summa, Repositorio Institucional de la Universidad Pontificia de Salamanca ",http://summa.upsa.es,http://summa.upsa.es/oai.vm,Repositorio Institucional,Universidad Pontificia de Salamanca
"Academica-e, Repositorio Institucional de la Universidad Pública de Navarra ",https://academica-e.unavarra.es/,http://academica-e.unavarra.es/oai/request,Repositorio Institucional,Universidad Pública de Navarra
"Fotocinema, Revista Científica de Cine y Fotografía",http://www.revistafotocinema.com/index.php?journal=fotocinema,http://www.revistafotocinema.com/index.php/index/oai,Revista,Universidad Ramón Llull
"Tripodos, Revista Internacional de Comunicación",http://www.tripodos.com/,http://www.tripodos.com/index.php/index/oai,Revista,Universidad Ramón Llull
"Burjc, Archivo Abierto Institucional de la Universidad Rey Juan Carlos",http://eciencia.urjc.es/,http://eciencia.urjc.es/dspace-oai/request,Repositorio Institucional,Universidad Rey Juan Carlos
"Index.comunicación, Revista Científica en el Ámbito de la Comunicación Aplicada",http://journals.sfu.ca/indexcomunicacion/,http://journals.sfu.ca/indexcomunicacion/index.php/index/oai,Revista,Universidad Rey Juan Carlos
